hpnum,mdc2,value
1436,17,0
1436,18,0
1437,01,80
1437,02,0
1437,03,20
1437,04,130
1437,05,81
1437,06,192
1437,07,16
1437,08,12
1437,09,0
1437,10,76
1437,11,24
1437,12,0
1437,13,0
1437,14,0
1437,15,0
1437,16,76
1437,17,0
1437,18,0
1438,01,0
1438,02,0
1438,03,0
1438,04,0
1438,05,0
1438,06,0
1438,07,0
1438,08,0
1438,09,0
1438,10,0
1438,11,0
1438,12,0
1438,13,0
1438,14,0
1438,15,0
1438,16,0
1438,17,0
1438,18,0
1439,01,96
1439,02,205
1439,03,84
1439,04,314
1439,05,206
1439,06,1135
1439,07,215
1439,08,49
1439,09,0
1439,10,49
1439,11,258
1439,12,0
1439,13,28
1439,14,0
1439,15,0
1439,16,293
1439,17,11
1439,18,18
1440,01,62
1440,02,74
1440,03,51
1440,04,452
1440,05,92
1440,06,361
1440,07,37
1440,08,22
1440,09,0
1440,10,201
1440,11,112
1440,12,0
1440,13,18
1440,14,0
1440,15,0
1440,16,107
1440,17,0
1440,18,24
1441,01,10
1441,02,0
1441,03,0
1441,04,69
1441,05,0
1441,06,42
1441,07,59
1441,08,0
1441,09,0
1441,10,52
1441,11,21
1441,12,0
1441,13,0
1441,14,0
1441,15,0
1441,16,85
1441,17,0
1441,18,0
1442,01,31
1442,02,263
1442,03,46
1442,04,339
1442,05,90
1442,06,546
1442,07,152
1442,08,29
1442,09,0
1442,10,80
1442,11,144
1442,12,0
1442,13,22
1442,14,0
1442,15,0
1442,16,391
1442,17,27
1442,18,0
1443,01,10
1443,02,0
1443,03,10
1443,04,193
1443,05,15
1443,06,1226
1443,07,52
1443,08,15
1443,09,96
1443,10,130
1443,11,49
1443,12,0
1443,13,22
1443,14,0
1443,15,0
1443,16,97
1443,17,0
1443,18,10
1444,01,58
1444,02,0
1444,03,79
1444,04,261
1444,05,0
1444,06,619
1444,07,41
1444,08,0
1444,09,16
1444,10,0
1444,11,30
1444,12,28
1444,13,23
1444,14,0
1444,15,0
1444,16,0
1444,17,0
1444,18,0
1445,01,21
1445,02,0
1445,03,0
1445,04,0
1445,05,0
1445,06,10
1445,07,0
1445,08,0
1445,09,0
1445,10,0
1445,11,10
1445,12,0
1445,13,0
1445,14,0
1445,15,0
1445,16,37
1445,17,0
1445,18,0
1446,01,0
1446,02,0
1446,03,0
1446,04,0
1446,05,0
1446,06,0
1446,07,0
1446,08,0
1446,09,0
1446,10,0
1446,11,0
1446,12,0
1446,13,0
1446,14,0
1446,15,0
1446,16,0
1446,17,0
1446,18,0
1447,01,0
1447,02,0
1447,03,0
1447,04,120
1447,05,0
1447,06,28
1447,07,0
1447,08,0
1447,09,0
1447,10,0
1447,11,0
1447,12,0
1447,13,0
1447,14,0
1447,15,0
1447,16,0
1447,17,0
1447,18,0
1448,01,0
1448,02,0
1448,03,0
1448,04,0
1448,05,0
1448,06,0
1448,07,0
1448,08,0
1448,09,0
1448,10,0
1448,11,0
1448,12,0
1448,13,0
1448,14,0
1448,15,0
1448,16,0
1448,17,0
1448,18,0
1449,01,218
1449,02,0
1449,03,18
1449,04,279
1449,05,72
1449,06,331
1449,07,46
1449,08,0
1449,09,0
1449,10,117
1449,11,36
1449,12,0
1449,13,0
1449,14,0
1449,15,0
1449,16,76
1449,17,0
1449,18,0
1450,01,11
1450,02,0
1450,03,0
1450,04,23
1450,05,0
1450,06,49
1450,07,19
1450,08,0
1450,09,0
1450,10,37
1450,11,0
1450,12,0
1450,13,0
1450,14,0
1450,15,0
1450,16,0
1450,17,0
1450,18,0
1451,01,13
1451,02,0
1451,03,0
1451,04,0
1451,05,10
1451,06,41
1451,07,0
1451,08,0
1451,09,0
1451,10,0
1451,11,0
1451,12,0
1451,13,0
1451,14,0
1451,15,0
1451,16,0
1451,17,0
1451,18,0
1452,01,0
1452,02,0
1452,03,0
1452,04,10
1452,05,0
1452,06,0
1452,07,0
1452,08,0
1452,09,0
1452,10,0
1452,11,0
1452,12,0
1452,13,0
1452,14,0
1452,15,0
1452,16,0
1452,17,0
1452,18,0
1453,01,13
1453,02,0
1453,03,0
1453,04,57
1453,05,36
1453,06,84
1453,07,0
1453,08,0
1453,09,0
1453,10,19
1453,11,26
1453,12,0
1453,13,0
1453,14,0
1453,15,0
1453,16,25
1453,17,0
1453,18,0
1454,01,105
1454,02,0
1454,03,37
1454,04,253
1454,05,180
1454,06,374
1454,07,40
1454,08,22
1454,09,22
1454,10,82
1454,11,74
1454,12,13
1454,13,26
1454,14,0
1454,15,0
1454,16,127
1454,17,0
1454,18,0
1455,01,0
1455,02,0
1455,03,0
1455,04,0
1455,05,0
1455,06,0
1455,07,0
1455,08,0
1455,09,0
1455,10,0
1455,11,0
1455,12,0
1455,13,0
1455,14,0
1455,15,0
1455,16,0
1455,17,0
1455,18,0
1456,01,0
1456,02,0
1456,03,0
1456,04,0
1456,05,0
1456,06,0
1456,07,0
1456,08,0
1456,09,0
1456,10,0
1456,11,0
1456,12,0
1456,13,0
1456,14,0
1456,15,0
1456,16,0
1456,17,0
1456,18,0
1457,01,0
1457,02,0
1457,03,0
1457,04,0
1457,05,0
1457,06,0
1457,07,0
1457,08,0
1457,09,0
1457,10,0
1457,11,0
1457,12,0
1457,13,0
1457,14,0
1457,15,0
1457,16,0
1457,17,0
1457,18,0
1458,01,0
1458,02,0
1458,03,42
1458,04,187
1458,05,0
1458,06,73
1458,07,0
1458,08,0
1458,09,0
1458,10,0
1458,11,0
1458,12,0
1458,13,0
1458,14,0
1458,15,0
1458,16,0
1458,17,0
1458,18,0
1459,01,0
1459,02,0
1459,03,10
1459,04,43
1459,05,0
1459,06,149
1459,07,31
1459,08,0
1459,09,59
1459,10,33
1459,11,24
1459,12,0
1459,13,0
1459,14,0
1459,15,0
1459,16,78
1459,17,0
1459,18,21
1460,01,733
1460,02,0
1460,03,50
1460,04,20
1460,05,0
1460,06,0
1460,07,26
1460,08,0
1460,09,0
1460,10,17
1460,11,26
1460,12,0
1460,13,18
1460,14,0
1460,15,0
1460,16,70
1460,17,0
1460,18,0
1461,01,16
1461,02,0
1461,03,101
1461,04,70
1461,05,23
1461,06,214
1461,07,23
1461,08,0
1461,09,0
1461,10,27
1461,11,44
1461,12,0
1461,13,0
1461,14,0
1461,15,0
1461,16,140
1461,17,0
1461,18,0
1462,01,0
1462,02,0
1462,03,0
1462,04,0
1462,05,0
1462,06,0
1462,07,0
1462,08,0
1462,09,0
1462,10,0
1462,11,0
1462,12,0
1462,13,0
1462,14,0
1462,15,0
1462,16,0
1462,17,0
1462,18,0
1463,01,12
1463,02,0
1463,03,17
1463,04,28
1463,05,0
1463,06,200
1463,07,31
1463,08,0
1463,09,248
1463,10,17
1463,11,0
1463,12,0
1463,13,14
1463,14,0
1463,15,0
1463,16,88
1463,17,0
1463,18,0
1464,01,0
1464,02,0
1464,03,0
1464,04,0
1464,05,0
1464,06,0
1464,07,0
1464,08,0
1464,09,0
1464,10,0
1464,11,0
1464,12,0
1464,13,0
1464,14,0
1464,15,0
1464,16,0
1464,17,0
1464,18,0
1465,01,0
1465,02,0
1465,03,0
1465,04,0
1465,05,0
1465,06,0
1465,07,0
1465,08,0
1465,09,0
1465,10,0
1465,11,0
1465,12,0
1465,13,0
1465,14,0
1465,15,0
1465,16,0
1465,17,0
1465,18,0
1466,01,11
1466,02,0
1466,03,0
1466,04,31
1466,05,20
1466,06,17
1466,07,17
1466,08,0
1466,09,0
1466,10,0
1466,11,0
1466,12,0
1466,13,0
1466,14,0
1466,15,0
1466,16,38
1466,17,0
1466,18,0
1467,01,21
1467,02,0
1467,03,0
1467,04,17
1467,05,20
1467,06,13
1467,07,41
1467,08,0
1467,09,0
1467,10,18
1467,11,10
1467,12,0
1467,13,0
1467,14,0
1467,15,0
1467,16,61
1467,17,0
1467,18,0
1468,01,0
1468,02,0
1468,03,0
1468,04,0
1468,05,0
1468,06,0
1468,07,0
1468,08,0
1468,09,0
1468,10,0
1468,11,0
1468,12,0
1468,13,0
1468,14,0
1468,15,0
1468,16,0
1468,17,0
1468,18,0
1469,01,0
1469,02,0
1469,03,0
1469,04,0
1469,05,0
1469,06,0
1469,07,0
1469,08,0
1469,09,0
1469,10,0
1469,11,0
1469,12,0
1469,13,0
1469,14,0
1469,15,0
1469,16,0
1469,17,0
1469,18,0
1470,01,0
1470,02,0
1470,03,0
1470,04,0
1470,05,0
1470,06,0
1470,07,0
1470,08,0
1470,09,0
1470,10,0
1470,11,0
1470,12,0
1470,13,0
1470,14,0
1470,15,0
1470,16,0
1470,17,0
1470,18,0
1471,01,0
1471,02,0
1471,03,0
1471,04,0
1471,05,0
1471,06,0
1471,07,0
1471,08,0
1471,09,0
1471,10,0
1471,11,0
1471,12,0
1471,13,0
1471,14,0
1471,15,0
1471,16,0
1471,17,0
1471,18,0
1472,01,0
1472,02,0
1472,03,0
1472,04,0
1472,05,0
1472,06,0
1472,07,0
1472,08,0
1472,09,0
1472,10,0
1472,11,0
1472,12,0
1472,13,0
1472,14,0
1472,15,0
1472,16,0
1472,17,0
1472,18,0
1473,01,0
1473,02,0
1473,03,0
1473,04,37
1473,05,12
1473,06,27
1473,07,0
1473,08,0
1473,09,0
1473,10,0
1473,11,0
1473,12,0
1473,13,0
1473,14,0
1473,15,0
1473,16,32
1473,17,0
1473,18,0
1474,01,81
1474,02,0
1474,03,19
1474,04,929
1474,05,36
1474,06,58
1474,07,45
1474,08,0
1474,09,0
1474,10,37
1474,11,18
1474,12,0
1474,13,0
1474,14,0
1474,15,0
1474,16,65
1474,17,0
1474,18,0
1475,01,22
1475,02,0
1475,03,0
1475,04,16
1475,05,0
1475,06,31
1475,07,0
1475,08,0
1475,09,0
1475,10,0
1475,11,59
1475,12,0
1475,13,0
1475,14,0
1475,15,0
1475,16,10
1475,17,0
1475,18,0
1476,01,85
1476,02,0
1476,03,0
1476,04,78
1476,05,0
1476,06,17
1476,07,0
1476,08,0
1476,09,0
1476,10,26
1476,11,14
1476,12,0
1476,13,0
1476,14,0
1476,15,0
1476,16,16
1476,17,0
1476,18,0
1477,01,0
1477,02,0
1477,03,0
1477,04,0
1477,05,0
1477,06,0
1477,07,0
1477,08,0
1477,09,0
1477,10,0
1477,11,0
1477,12,0
1477,13,0
1477,14,0
1477,15,0
1477,16,0
1477,17,0
1477,18,0
1478,01,0
1478,02,0
1478,03,0
1478,04,51
1478,05,10
1478,06,23
1478,07,0
1478,08,0
1478,09,0
1478,10,16
1478,11,0
1478,12,0
1478,13,0
1478,14,0
1478,15,0
1478,16,0
1478,17,0
1478,18,0
1479,01,24
1479,02,0
1479,03,28
1479,04,82
1479,05,31
1479,06,60
1479,07,0
1479,08,0
1479,09,0
1479,10,20
1479,11,20
1479,12,0
1479,13,0
1479,14,0
1479,15,0
1479,16,15
1479,17,0
1479,18,0
1480,01,10
1480,02,0
1480,03,0
1480,04,20
1480,05,0
1480,06,21
1480,07,0
1480,08,0
1480,09,0
1480,10,0
1480,11,10
1480,12,0
1480,13,0
1480,14,0
1480,15,0
1480,16,0
1480,17,0
1480,18,0
1481,01,26
1481,02,0
1481,03,0
1481,04,84
1481,05,25
1481,06,114
1481,07,0
1481,08,0
1481,09,0
1481,10,27
1481,11,12
1481,12,0
1481,13,0
1481,14,0
1481,15,0
1481,16,10
1481,17,0
1481,18,0
1482,01,10
1482,02,0
1482,03,0
1482,04,33
1482,05,19
1482,06,92
1482,07,0
1482,08,0
1482,09,0
1482,10,11
1482,11,0
1482,12,0
1482,13,0
1482,14,0
1482,15,0
1482,16,0
1482,17,0
1482,18,0
1483,01,79
1483,02,0
1483,03,44
1483,04,256
1483,05,116
1483,06,496
1483,07,96
1483,08,21
1483,09,21
1483,10,44
1483,11,49
1483,12,0
1483,13,13
1483,14,0
1483,15,0
1483,16,129
1483,17,0
1483,18,0
1484,01,0
1484,02,0
1484,03,0
1484,04,26
1484,05,14
1484,06,26
1484,07,207
1484,08,0
1484,09,0
1484,10,0
1484,11,0
1484,12,0
1484,13,0
1484,14,0
1484,15,0
1484,16,280
1484,17,0
1484,18,11
1485,01,14
1485,02,0
1485,03,14
1485,04,100
1485,05,29
1485,06,78
1485,07,0
1485,08,22
1485,09,0
1485,10,22
1485,11,27
1485,12,0
1485,13,26
1485,14,0
1485,15,0
1485,16,11
1485,17,0
1485,18,33
1486,01,21
1486,02,0
1486,03,0
1486,04,89
1486,05,37
1486,06,45
1486,07,159
1486,08,0
1486,09,0
1486,10,25
1486,11,44
1486,12,0
1486,13,0
1486,14,0
1486,15,0
1486,16,54
1486,17,0
1486,18,0
1487,01,28
1487,02,186
1487,03,83
1487,04,144
1487,05,45
1487,06,469
1487,07,215
1487,08,0
1487,09,28
1487,10,27
1487,11,130
1487,12,0
1487,13,136
1487,14,0
1487,15,0
1487,16,202
1487,17,0
1487,18,0
1488,01,11
1488,02,0
1488,03,22
1488,04,131
1488,05,19
1488,06,121
1488,07,29
1488,08,0
1488,09,0
1488,10,28
1488,11,59
1488,12,0
1488,13,0
1488,14,0
1488,15,0
1488,16,81
1488,17,0
1488,18,0
1489,01,15
1489,02,139
1489,03,11
1489,04,37
1489,05,15
1489,06,39
1489,07,0
1489,08,0
1489,09,0
1489,10,20
1489,11,13
1489,12,0
1489,13,0
1489,14,0
1489,15,0
1489,16,14
1489,17,0
1489,18,0
1490,01,28
1490,02,0
1490,03,0
1490,04,76
1490,05,19
1490,06,168
1490,07,0
1490,08,0
1490,09,0
1490,10,27
1490,11,32
1490,12,0
1490,13,0
1490,14,0
1490,15,0
1490,16,19
1490,17,0
1490,18,0
1491,01,0
1491,02,0
1491,03,11
1491,04,0
1491,05,0
1491,06,0
1491,07,0
1491,08,0
1491,09,0
1491,10,0
1491,11,0
1491,12,0
1491,13,0
1491,14,0
1491,15,0
1491,16,0
1491,17,0
1491,18,0
1492,01,0
1492,02,0
1492,03,0
1492,04,57
1492,05,0
1492,06,60
1492,07,0
1492,08,0
1492,09,0
1492,10,0
1492,11,0
1492,12,0
1492,13,0
1492,14,0
1492,15,0
1492,16,20
1492,17,0
1492,18,0
1493,01,37
1493,02,0
1493,03,53
1493,04,120
1493,05,37
1493,06,279
1493,07,0
1493,08,0
1493,09,0
1493,10,66
1493,11,254
1493,12,0
1493,13,10
1493,14,0
1493,15,0
1493,16,34
1493,17,17
1493,18,0
1494,01,57
1494,02,49
1494,03,69
1494,04,193
1494,05,109
1494,06,266
1494,07,22
1494,08,47
1494,09,0
1494,10,89
1494,11,58
1494,12,0
1494,13,14
1494,14,0
1494,15,0
1494,16,61
1494,17,0
1494,18,0
1495,01,25
1495,02,0
1495,03,42
1495,04,162
1495,05,33
1495,06,326
1495,07,19
1495,08,11
1495,09,0
1495,10,66
1495,11,28
1495,12,0
1495,13,0
1495,14,0
1495,15,0
1495,16,48
1495,17,0
1495,18,0
1496,01,0
1496,02,0
1496,03,12
1496,04,17
1496,05,1115
1496,06,0
1496,07,0
1496,08,0
1496,09,0
1496,10,58
1496,11,34
1496,12,0
1496,13,0
1496,14,0
1496,15,0
1496,16,0
1496,17,0
1496,18,0
1497,01,0
1497,02,0
1497,03,0
1497,04,0
1497,05,0
1497,06,0
1497,07,0
1497,08,0
1497,09,0
1497,10,0
1497,11,0
1497,12,0
1497,13,0
1497,14,0
1497,15,0
1497,16,0
1497,17,0
1497,18,0
1498,01,0
1498,02,0
1498,03,0
1498,04,78
1498,05,26
1498,06,34
1498,07,0
1498,08,0
1498,09,0
1498,10,0
1498,11,24
1498,12,0
1498,13,0
1498,14,0
1498,15,0
1498,16,11
1498,17,0
1498,18,0
1499,01,0
1499,02,0
1499,03,0
1499,04,0
1499,05,0
1499,06,0
1499,07,0
1499,08,0
1499,09,0
1499,10,0
1499,11,0
1499,12,0
1499,13,0
1499,14,0
1499,15,0
1499,16,0
1499,17,0
1499,18,0
1500,01,47
1500,02,0
1500,03,0
1500,04,47
1500,05,0
1500,06,28
1500,07,19
1500,08,0
1500,09,0
1500,10,0
1500,11,0
1500,12,0
1500,13,0
1500,14,0
1500,15,0
1500,16,24
1500,17,0
1500,18,0
1501,01,19
1501,02,0
1501,03,67
1501,04,311
1501,05,68
1501,06,571
1501,07,18
1501,08,28
1501,09,0
1501,10,30
1501,11,63
1501,12,0
1501,13,13
1501,14,0
1501,15,15
1501,16,115
1501,17,0
1501,18,20
1502,01,25
1502,02,0
1502,03,14
1502,04,70
1502,05,26
1502,06,172
1502,07,0
1502,08,0
1502,09,0
1502,10,15
1502,11,19
1502,12,0
1502,13,0
1502,14,0
1502,15,0
1502,16,12
1502,17,0
1502,18,0
1503,01,0
1503,02,0
1503,03,0
1503,04,0
1503,05,0
1503,06,0
1503,07,0
1503,08,0
1503,09,0
1503,10,0
1503,11,0
1503,12,0
1503,13,0
1503,14,0
1503,15,0
1503,16,0
1503,17,0
1503,18,0
1504,01,0
1504,02,0
1504,03,0
1504,04,0
1504,05,0
1504,06,0
1504,07,50
1504,08,0
1504,09,0
1504,10,0
1504,11,0
1504,12,0
1504,13,0
1504,14,0
1504,15,0
1504,16,263
1504,17,0
1504,18,0
1505,01,0
1505,02,0
1505,03,0
1505,04,0
1505,05,0
1505,06,0
1505,07,0
1505,08,0
1505,09,0
1505,10,0
1505,11,0
1505,12,0
1505,13,0
1505,14,0
1505,15,0
1505,16,0
1505,17,0
1505,18,0
1506,01,0
1506,02,0
1506,03,0
1506,04,17
1506,05,20
1506,06,14
1506,07,0
1506,08,0
1506,09,0
1506,10,0
1506,11,16
1506,12,0
1506,13,0
1506,14,0
1506,15,0
1506,16,16
1506,17,0
1506,18,0
1507,01,0
1507,02,0
1507,03,0
1507,04,0
1507,05,0
1507,06,56
1507,07,0
1507,08,0
1507,09,0
1507,10,0
1507,11,0
1507,12,0
1507,13,0
1507,14,0
1507,15,0
1507,16,0
1507,17,0
1507,18,0
1508,01,11
1508,02,0
1508,03,14
1508,04,29
1508,05,0
1508,06,45
1508,07,128
1508,08,0
1508,09,0
1508,10,0
1508,11,0
1508,12,0
1508,13,0
1508,14,0
1508,15,0
1508,16,171
1508,17,0
1508,18,0
1509,01,0
1509,02,0
1509,03,0
1509,04,0
1509,05,0
1509,06,0
1509,07,0
1509,08,0
1509,09,0
1509,10,0
1509,11,0
1509,12,0
1509,13,0
1509,14,0
1509,15,0
1509,16,0
1509,17,0
1509,18,0
1510,01,40
1510,02,0
1510,03,0
1510,04,62
1510,05,29
1510,06,20
1510,07,0
1510,08,12
1510,09,0
1510,10,34
1510,11,22
1510,12,0
1510,13,22
1510,14,0
1510,15,0
1510,16,19
1510,17,0
1510,18,0
1511,01,32
1511,02,0
1511,03,11
1511,04,82
1511,05,31
1511,06,55
1511,07,11
1511,08,0
1511,09,0
1511,10,43
1511,11,40
1511,12,0
1511,13,0
1511,14,0
1511,15,0
1511,16,19
1511,17,0
1511,18,0
1512,01,79
1512,02,0
1512,03,27
1512,04,150
1512,05,77
1512,06,329
1512,07,86
1512,08,13
1512,09,0
1512,10,39
1512,11,43
1512,12,0
1512,13,13
1512,14,0
1512,15,0
1512,16,271
1512,17,0
1512,18,0
1513,01,46
1513,02,0
1513,03,13
1513,04,91
1513,05,50
1513,06,40
1513,07,0
1513,08,10
1513,09,0
1513,10,20
1513,11,132
1513,12,0
1513,13,10
1513,14,0
1513,15,0
1513,16,12
1513,17,0
1513,18,0
1514,01,0
1514,02,0
1514,03,0
1514,04,47
1514,05,16
1514,06,85
1514,07,0
1514,08,0
1514,09,0
1514,10,0
1514,11,0
1514,12,0
1514,13,0
1514,14,0
1514,15,0
1514,16,45
1514,17,0
1514,18,0
1515,01,38
1515,02,0
1515,03,24
1515,04,99
1515,05,33
1515,06,95
1515,07,25
1515,08,14
1515,09,0
1515,10,30
1515,11,34
1515,12,0
1515,13,10
1515,14,0
1515,15,0
1515,16,70
1515,17,0
1515,18,0
1516,01,0
1516,02,0
1516,03,0
1516,04,126
1516,05,34
1516,06,13
1516,07,0
1516,08,0
1516,09,0
1516,10,22
1516,11,11
1516,12,0
1516,13,0
1516,14,0
1516,15,0
1516,16,0
1516,17,0
1516,18,0
1517,01,0
1517,02,0
1517,03,0
1517,04,74
1517,05,11
1517,06,13
1517,07,28
1517,08,0
1517,09,15
1517,10,0
1517,11,0
1517,12,0
1517,13,0
1517,14,0
1517,15,0
1517,16,0
1517,17,0
1517,18,0
1518,01,20
1518,02,0
1518,03,0
1518,04,64
1518,05,24
1518,06,32
1518,07,0
1518,08,0
1518,09,0
1518,10,22
1518,11,55
1518,12,0
1518,13,12
1518,14,0
1518,15,0
1518,16,0
1518,17,0
1518,18,0
1519,01,0
1519,02,0
1519,03,0
1519,04,0
1519,05,0
1519,06,0
1519,07,0
1519,08,0
1519,09,0
1519,10,0
1519,11,0
1519,12,0
1519,13,0
1519,14,0
1519,15,0
1519,16,0
1519,17,0
1519,18,0
1520,01,0
1520,02,0
1520,03,0
1520,04,0
1520,05,0
1520,06,768
1520,07,0
1520,08,0
1520,09,0
1520,10,0
1520,11,0
1520,12,27
1520,13,0
1520,14,0
1520,15,0
1520,16,0
1520,17,0
1520,18,12
1521,01,19
1521,02,0
1521,03,0
1521,04,0
1521,05,0
1521,06,0
1521,07,0
1521,08,0
1521,09,0
1521,10,0
1521,11,0
1521,12,0
1521,13,0
1521,14,0
1521,15,0
1521,16,0
1521,17,0
1521,18,0
1522,01,0
1522,02,0
1522,03,0
1522,04,0
1522,05,0
1522,06,0
1522,07,0
1522,08,0
1522,09,0
1522,10,0
1522,11,0
1522,12,0
1522,13,0
1522,14,0
1522,15,0
1522,16,0
1522,17,0
1522,18,0
1523,01,0
1523,02,0
1523,03,0
1523,04,0
1523,05,0
1523,06,0
1523,07,123
1523,08,0
1523,09,0
1523,10,0
1523,11,0
1523,12,0
1523,13,0
1523,14,0
1523,15,0
1523,16,413
1523,17,0
1523,18,0
1524,01,0
1524,02,0
1524,03,0
1524,04,0
1524,05,0
1524,06,27
1524,07,0
1524,08,0
1524,09,0
1524,10,0
1524,11,597
1524,12,26
1524,13,0
1524,14,0
1524,15,0
1524,16,0
1524,17,0
1524,18,0
1525,01,27
1525,02,0
1525,03,13
1525,04,44
1525,05,20
1525,06,65
1525,07,11
1525,08,0
1525,09,0
1525,10,0
1525,11,84
1525,12,0
1525,13,10
1525,14,0
1525,15,0
1525,16,53
1525,17,0
1525,18,0
1526,01,0
1526,02,0
1526,03,0
1526,04,0
1526,05,0
1526,06,0
1526,07,72
1526,08,0
1526,09,0
1526,10,0
1526,11,0
1526,12,0
1526,13,0
1526,14,0
1526,15,0
1526,16,208
1526,17,0
1526,18,0
1527,01,0
1527,02,0
1527,03,0
1527,04,0
1527,05,0
1527,06,0
1527,07,0
1527,08,0
1527,09,0
1527,10,0
1527,11,0
1527,12,0
1527,13,0
1527,14,0
1527,15,0
1527,16,0
1527,17,0
1527,18,0
1528,01,0
1528,02,0
1528,03,0
1528,04,0
1528,05,0
1528,06,0
1528,07,0
1528,08,0
1528,09,0
1528,10,0
1528,11,0
1528,12,0
1528,13,0
1528,14,0
1528,15,0
1528,16,0
1528,17,0
1528,18,0
1529,01,11
1529,02,0
1529,03,12
1529,04,38
1529,05,52
1529,06,59
1529,07,21
1529,08,0
1529,09,0
1529,10,15
1529,11,10
1529,12,0
1529,13,0
1529,14,0
1529,15,0
1529,16,20
1529,17,0
1529,18,0
1530,01,31
1530,02,0
1530,03,0
1530,04,16
1530,05,0
1530,06,0
1530,07,0
1530,08,0
1530,09,0
1530,10,0
1530,11,0
1530,12,0
1530,13,0
1530,14,0
1530,15,0
1530,16,24
1530,17,0
1530,18,0
1531,01,0
1531,02,0
1531,03,0
1531,04,0
1531,05,0
1531,06,0
1531,07,0
1531,08,0
1531,09,0
1531,10,0
1531,11,0
1531,12,0
1531,13,0
1531,14,0
1531,15,0
1531,16,0
1531,17,0
1531,18,0
1532,01,0
1532,02,0
1532,03,0
1532,04,0
1532,05,0
1532,06,0
1532,07,0
1532,08,0
1532,09,0
1532,10,0
1532,11,0
1532,12,0
1532,13,0
1532,14,0
1532,15,0
1532,16,0
1532,17,0
1532,18,0
1533,01,0
1533,02,0
1533,03,0
1533,04,0
1533,05,0
1533,06,49
1533,07,0
1533,08,0
1533,09,0
1533,10,0
1533,11,0
1533,12,0
1533,13,0
1533,14,0
1533,15,0
1533,16,0
1533,17,0
1533,18,0
1534,01,29
1534,02,0
1534,03,29
1534,04,56
1534,05,12
1534,06,143
1534,07,20
1534,08,0
1534,09,0
1534,10,31
1534,11,19
1534,12,0
1534,13,0
1534,14,0
1534,15,0
1534,16,72
1534,17,68
1534,18,0
1535,01,0
1535,02,0
1535,03,0
1535,04,0
1535,05,0
1535,06,0
1535,07,0
1535,08,0
1535,09,0
1535,10,0
1535,11,0
1535,12,0
1535,13,0
1535,14,0
1535,15,0
1535,16,0
1535,17,0
1535,18,0
1536,01,0
1536,02,0
1536,03,0
1536,04,0
1536,05,0
1536,06,0
1536,07,0
1536,08,0
1536,09,0
1536,10,0
1536,11,0
1536,12,0
1536,13,0
1536,14,0
1536,15,0
1536,16,0
1536,17,0
1536,18,0
1537,01,0
1537,02,0
1537,03,0
1537,04,0
1537,05,0
1537,06,0
1537,07,0
1537,08,0
1537,09,0
1537,10,0
1537,11,0
1537,12,0
1537,13,0
1537,14,0
1537,15,0
1537,16,0
1537,17,0
1537,18,0
1538,01,0
1538,02,0
1538,03,0
1538,04,0
1538,05,0
1538,06,0
1538,07,0
1538,08,0
1538,09,0
1538,10,0
1538,11,0
1538,12,0
1538,13,0
1538,14,0
1538,15,0
1538,16,0
1538,17,0
1538,18,0
1539,01,68
1539,02,0
1539,03,0
1539,04,23
1539,05,11
1539,06,15
1539,07,0
1539,08,0
1539,09,0
1539,10,0
1539,11,0
1539,12,0
1539,13,0
1539,14,0
1539,15,0
1539,16,53
1539,17,0
1539,18,0
1540,01,0
1540,02,0
1540,03,0
1540,04,30
1540,05,0
1540,06,534
1540,07,0
1540,08,0
1540,09,174
1540,10,14
1540,11,16
1540,12,0
1540,13,0
1540,14,0
1540,15,0
1540,16,0
1540,17,0
1540,18,0
1541,01,46
1541,02,0
1541,03,0
1541,04,36
1541,05,37
1541,06,82
1541,07,0
1541,08,0
1541,09,0
1541,10,0
1541,11,0
1541,12,0
1541,13,0
1541,14,0
1541,15,0
1541,16,0
1541,17,0
1541,18,0
1542,01,20
1542,02,0
1542,03,0
1542,04,47
1542,05,14
1542,06,189
1542,07,0
1542,08,0
1542,09,0
1542,10,17
1542,11,12
1542,12,0
1542,13,0
1542,14,0
1542,15,0
1542,16,0
1542,17,0
1542,18,0
1543,01,64
1543,02,0
1543,03,37
1543,04,184
1543,05,90
1543,06,603
1543,07,48
1543,08,10
1543,09,87
1543,10,40
1543,11,1687
1543,12,122
1543,13,84
1543,14,0
1543,15,0
1543,16,54
1543,17,0
1543,18,74
1544,01,57
1544,02,0
1544,03,49
1544,04,136
1544,05,85
1544,06,472
1544,07,288
1544,08,21
1544,09,0
1544,10,59
1544,11,180
1544,12,0
1544,13,11
1544,14,0
1544,15,0
1544,16,278
1544,17,0
1544,18,12
1545,01,0
1545,02,0
1545,03,0
1545,04,22
1545,05,0
1545,06,0
1545,07,218
1545,08,0
1545,09,0
1545,10,0
1545,11,0
1545,12,0
1545,13,0
1545,14,0
1545,15,0
1545,16,106
1545,17,0
1545,18,0
1546,01,160
1546,02,265
1546,03,112
1546,04,670
1546,05,119
1546,06,1055
1546,07,96
1546,08,81
1546,09,0
1546,10,80
1546,11,196
1546,12,0
1546,13,46
1546,14,0
1546,15,0
1546,16,517
1546,17,0
1546,18,16
1547,01,0
1547,02,0
1547,03,0
1547,04,170
1547,05,12
1547,06,97
1547,07,0
1547,08,0
1547,09,0
1547,10,126
1547,11,64
1547,12,26
1547,13,15
1547,14,0
1547,15,0
